City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
118,Mount Gambier,AU,2021-11-25 00:52:10,-37.8333,140.7667,62.51,59,75,18.41
119,Hermanus,ZA,2021-11-25 00:52:10,-34.4187,19.2345,57.79,72,0,20.45
120,Fortuna,US,2021-11-25 00:47:59,40.5982,-124.1573,53.1,69,1,1.01
121,West Bay,KY,2021-11-25 00:52:11,19.3667,-81.4167,80.01,75,20,5.01
122,Praia,CV,2021-11-25 00:52:11,14.9215,-23.5087,78.55,70,100,2.26
123,Hongjiang,CN,2021-11-25 00:52:12,27.11,109.9956,54.41,67,4,1.03
124,Thompson,CA,2021-11-25 00:50:05,55.7435,-97.8558,-3.84,71,1,12.66
125,Karakol,KG,2021-11-25 00:52:12,42.4907,78.3936,25.75,56,9,5.44
126,Cabral,DO,2021-11-25 00:52:13,18.25,-71.2167,76.46,81,29,0.98
127,Maningrida,AU,2021-11-25 00:52:13,-12.0667,134.2667,89.35,55,100,5.23
128,Alpine,US,2021-11-25 00:52:13,32.835,-116.7664,63.12,58,0,1.01
129,Yulara,AU,2021-11-25 00:52:14,-25.2406,130.9889,71.44,46,40,14.97
130,Mbouda,CM,2021-11-25 00:52:14,5.6258,10.2552,60.87,79,8,3.44
131,Mahebourg,MU,2021-11-25 00:52:15,-20.4081,57.7,75.25,88,20,4.61
132,Lasa,IT,2021-11-25 00:53:15,46.6166,10.7002,36.48,85,47,2.64
133,Talnakh,RU,2021-11-25 00:53:16,69.4865,88.3972,7.39,96,100,6.49
134,Hobart,AU,2021-11-25 00:49:27,-42.8794,147.3294,68.11,60,75,1.01
135,Belaya Gora,RU,2021-11-25 00:53:16,68.5333,146.4167,-33.36,100,88,6.15
136,Kaeo,NZ,2021-11-25 00:53:17,-35.1,173.7833,67.26,66,100,7.54
137,Olafsvik,IS,2021-11-25 00:53:17,64.8945,-23.7142,41.68,84,100,27.0
138,Altay,CN,2021-11-25 00:53:18,47.8667,88.1167,25.59,72,83,7.31
139,Edd,ER,2021-11-25 00:53:18,13.9297,41.6925,80.65,82,13,4.32
140,Paamiut,GL,2021-11-25 00:53:18,61.994,-49.6678,32.79,100,100,9.55
141,Cherskiy,RU,2021-11-25 00:50:20,68.75,161.3,-12.15,98,100,4.61
142,Hambantota,LK,2021-11-25 00:53:19,6.1241,81.1185,75.54,100,40,3.44
143,Ribeira Grande,PT,2021-11-25 00:53:19,38.5167,-28.7,64.98,69,100,24.11
144,Tura,IN,2021-11-25 00:53:20,25.5198,90.2201,57.88,66,0,2.75
145,Libourne,FR,2021-11-25 00:53:20,44.9167,-0.25,49.87,90,100,7.29
146,Aklavik,CA,2021-11-25 00:53:21,68.2191,-135.0107,-26.57,68,40,0.0
147,Hovd,MN,2021-11-25 00:53:21,48.0056,91.6419,25.3,55,98,8.93
148,Cristalina,BR,2021-11-25 00:53:21,-16.7686,-47.6136,69.94,56,57,2.55
149,Mar Del Plata,AR,2021-11-25 00:49:23,-38.0023,-57.5575,80.62,34,0,9.22
150,Korla,CN,2021-11-25 00:53:22,41.7597,86.1469,25.65,60,6,3.13
151,Wittmund,DE,2021-11-25 00:53:22,53.5667,7.7833,43.03,89,75,6.91
152,Hilo,US,2021-11-25 00:53:23,19.7297,-155.09,85.28,91,15,4.0
153,Pleszew,PL,2021-11-25 00:53:23,51.8964,17.7855,37.6,80,70,6.87
154,Pangkalanbuun,ID,2021-11-25 00:50:35,-2.6833,111.6167,82.81,69,93,3.22
155,Ixtapa,MX,2021-11-25 00:53:24,20.7,-105.2,71.44,82,77,1.95
156,Kut Chap,TH,2021-11-25 00:53:24,17.4257,102.5669,72.41,69,51,3.71
157,Lompoc,US,2021-11-25 00:53:25,34.6391,-120.4579,68.14,46,1,8.05
158,Airai,TL,2021-11-25 00:53:26,-8.9266,125.4092,73.11,66,82,1.61
159,Sambava,MG,2021-11-25 00:53:26,-14.2667,50.1667,71.33,86,6,4.16
160,Tuktoyaktuk,CA,2021-11-25 00:53:27,69.4541,-133.0374,-25.6,68,20,5.75
161,Iquique,CL,2021-11-25 00:53:18,-20.2208,-70.1431,64.44,70,66,4.81
162,Walkerburn,GB,2021-11-25 00:53:27,55.6236,-3.017,38.25,10,8,14.9
163,Pong,TH,2021-11-25 00:53:28,19.1493,100.2752,65.19,81,44,1.43
164,East London,ZA,2021-11-25 00:53:28,-33.0153,27.9116,59.83,80,86,5.88
165,Jieshi,CN,2021-11-25 00:53:29,22.8134,115.8257,61.95,55,16,6.06
166,Ponta Do Sol,PT,2021-11-25 00:53:29,32.6667,-17.1,65.03,59,100,10.09
167,Kyra,RU,2021-11-25 00:53:30,49.5776,111.9753,7.83,90,81,4.56
168,Vermillion,US,2021-11-25 00:53:30,42.7794,-96.9292,36.27,50,100,17.98
169,Tilichiki,RU,2021-11-25 00:53:30,60.4667,166.1,2.61,94,88,6.4
170,Antofagasta,CL,2021-11-25 00:53:31,-23.65,-70.4,61.88,78,100,4.41
171,Wamba,NG,2021-11-25 00:53:31,8.9333,8.6,74.37,39,26,4.9
172,Itaocara,BR,2021-11-25 00:53:32,-21.6692,-42.0761,69.13,96,6,3.53
173,Saint George,US,2021-11-25 00:53:32,37.1041,-113.5841,54.19,21,1,8.01
174,Santa Vitoria Do Palmar,BR,2021-11-25 00:52:10,-33.5189,-53.3681,63.88,67,0,8.84
175,College,US,2021-11-25 00:48:37,64.8569,-147.8028,-7.02,70,40,5.75
176,Mecca,SA,2021-11-25 00:53:33,21.4267,39.8261,72.81,71,0,1.95
177,Plesetsk,RU,2021-11-25 00:53:34,62.708,40.2916,18.55,96,93,5.79
178,Lovozero,RU,2021-11-25 00:53:34,68.005,35.0117,8.96,94,27,7.47
179,Bud,US,2021-11-25 00:54:34,39.447,-86.1758,53.82,66,100,13.22
180,Deputatskiy,RU,2021-11-25 00:54:35,69.3,139.9,-29.81,99,18,3.78
181,Dicamay,PH,2021-11-25 00:54:35,16.7561,122.0037,73.83,96,100,0.6
182,Fernie,CA,2021-11-25 00:54:36,49.5,-115.0687,33.89,92,100,5.53
183,Coahuayana,MX,2021-11-25 00:54:36,18.7333,-103.6833,74.7,90,56,1.1
184,Provideniya,RU,2021-11-25 00:54:37,64.3833,-173.3,3.31,60,0,8.95
185,Ostrovnoy,RU,2021-11-25 00:54:37,68.0531,39.5131,23.77,73,100,11.41
186,Olga,RU,2021-11-25 00:54:38,43.7444,135.2892,24.3,47,90,13.0
187,Inverell,AU,2021-11-25 00:54:38,-29.7833,151.1167,74.66,82,100,7.0
188,Asau,RO,2021-11-25 00:54:38,46.4333,26.4,28.76,81,3,3.44
189,Carauari,BR,2021-11-25 00:54:39,-4.8828,-66.8958,73.74,97,100,1.41
190,Ocampo,MX,2021-11-25 00:54:39,21.65,-101.5,57.27,42,15,6.71
191,Juneau,US,2021-11-25 00:54:40,58.3019,-134.4197,39.25,96,90,8.99
192,Doboj,BA,2021-11-25 00:54:40,44.7347,18.0878,37.06,90,5,1.43
193,Umm Kaddadah,SD,2021-11-25 00:54:41,13.6017,26.6876,64.78,18,5,12.86
194,Puerto Del Rosario,ES,2021-11-25 00:54:41,28.5004,-13.8627,65.95,72,40,14.97
195,Nalut,LY,2021-11-25 00:54:41,30.3333,10.85,64.2,42,100,8.5
196,Esperance,AU,2021-11-25 00:54:42,-33.8667,121.9,64.24,67,100,5.55
197,Hithadhoo,MV,2021-11-25 00:54:42,-0.6,73.0833,82.15,71,87,18.23
198,Kahului,US,2021-11-25 00:51:54,20.8947,-156.47,86.02,69,20,14.97
199,Avera,US,2021-11-25 00:54:43,33.194,-82.5271,44.11,31,8,5.68
